TimeStamp,Distance Over Ground(m),Lat (deg),Lon (deg)
2022-02-08 11:59:00,52,28.4714,-17.92441
2022-02-08 11:55:00,115,28.58254,-17.93946
2022-02-08 11:54:00,56,28.47098,-17.924570000000006
2022-02-08 11:50:00,113,28.5816,-17.93981
2022-02-08 11:49:00,45,28.47052,-17.92463
2022-02-08 11:45:00,130,28.58067,-17.9401
2022-02-08 11:44:00,52,28.47008,-17.924570000000006
2022-02-08 11:40:00,124,28.57953,-17.94051
2022-02-08 11:39:00,57,28.46961,-17.92448
2022-02-08 11:35:00,133,28.57851,-17.940929999999994
2022-02-08 11:34:00,62,28.46912,-17.92435
2022-02-08 11:30:00,132,28.57738,-17.9414
2022-02-08 11:29:00,75,28.46857,-17.924429999999994
2022-02-08 11:25:00,132,28.576290000000004,-17.94189
2022-02-08 11:24:00,89,28.46796,-17.92468
2022-02-08 11:20:00,130,28.57518,-17.94236
2022-02-08 11:19:00,98,28.46722,-17.925
2022-02-08 11:15:00,130,28.57409,-17.942829999999994
2022-02-08 11:14:00,94,28.46635,-17.92516
2022-02-08 11:10:00,143,28.57295,-17.94315
2022-02-08 11:09:00,100,28.46553,-17.92535
2022-02-08 11:05:00,13,28.57183,-17.9436
2022-02-08 11:04:00,117,28.57167,-17.94366
2022-02-08 11:00:00,151,28.57073,-17.944000000000006
2022-02-08 10:59:00,89,28.463790000000003,-17.92576
2022-02-08 10:55:00,160,28.56946,-17.94449
2022-02-08 10:54:00,100,28.46306,-17.92601
2022-02-08 10:50:00,172,28.56805,-17.944879999999994
2022-02-08 10:49:00,93,28.46215,-17.92618
2022-02-08 10:45:00,184,28.56666,-17.945520000000005
2022-02-08 10:44:00,96,28.46132,-17.92626
2022-02-08 10:40:00,175,28.5651,-17.94603
2022-02-08 10:39:00,92,28.460490000000004,-17.92652
2022-02-08 10:35:00,182,28.56363,-17.94661
2022-02-08 10:34:00,95,28.45968,-17.92665
2022-02-08 10:30:00,159,28.562040000000003,-17.94724
2022-02-08 10:29:00,90,28.45882000000001,-17.926779999999994
2022-02-08 10:25:00,172,28.56074000000001,-17.94782
2022-02-08 10:24:00,90,28.45806,-17.92707
2022-02-08 10:20:00,166,28.55929,-17.94848
2022-02-08 10:19:00,86,28.45728,-17.927329999999994
2022-02-08 10:15:00,167,28.55792000000001,-17.94914
2022-02-08 10:14:00,95,28.45655,-17.92759
2022-02-08 10:10:00,174,28.5565,-17.94956
2022-02-08 10:09:00,86,28.45574,-17.927889999999994
2022-02-08 10:05:00,153,28.55505,-17.95017
2022-02-08 10:04:00,85,28.45499,-17.9281
2022-02-08 10:00:00,160,28.55372,-17.9506
2022-02-08 09:59:00,88,28.45434,-17.92856
2022-02-08 09:55:00,157,28.55239000000001,-17.95105
2022-02-08 09:54:00,101,28.45363,-17.92894
2022-02-08 09:50:00,172,28.551040000000004,-17.95155
2022-02-08 09:49:00,108,28.45273,-17.92885
2022-02-08 09:45:00,169,28.54959,-17.95209
2022-02-08 09:44:00,119,28.45192,-17.92831
2022-02-08 09:40:00,174,28.54816,-17.95264
2022-02-08 09:39:00,150,28.45131,-17.92734
2022-02-08 09:35:00,163,28.54669,-17.9531
2022-02-08 09:34:00,144,28.45092,-17.92584
2022-02-08 09:30:00,143,28.54536,-17.95373
2022-02-08 09:29:00,148,28.45075,-17.92438
2022-02-08 09:25:00,160,28.54412,-17.95421
2022-02-08 09:24:00,146,28.45035,-17.92296
2022-02-08 09:20:00,159,28.54277,-17.954729999999994
2022-02-08 09:19:00,152,28.44987,-17.92159
2022-02-08 09:15:00,169,28.54148,-17.955379999999995
2022-02-08 09:14:00,158,28.44951,-17.92008
2022-02-08 09:10:00,165,28.54004,-17.95597
2022-02-08 09:09:00,186,28.44957,-17.91848
2022-02-08 09:05:00,163,28.53866,-17.95645
2022-02-08 09:04:00,191,28.45018,-17.91676
2022-02-08 09:00:00,162,28.53723,-17.95701
2022-02-08 08:59:00,187,28.45142,-17.915429999999994
2022-02-08 08:55:00,158,28.53587000000001,-17.9574
2022-02-08 08:54:00,189,28.45287,-17.91445
2022-02-08 08:50:00,172,28.53452,-17.957910000000005
2022-02-08 08:49:00,182,28.45455,-17.91412
2022-02-08 08:45:00,184,28.53308,-17.95851
2022-02-08 08:44:00,182,28.45621,-17.91394
2022-02-08 08:40:00,166,28.53159,-17.959020000000006
2022-02-08 08:39:00,176,28.45779000000001,-17.913529999999994
2022-02-08 08:35:00,178,28.53015,-17.95958
2022-02-08 08:34:00,190,28.4594,-17.91336
2022-02-08 08:30:00,159,28.52868,-17.96025
2022-02-08 08:29:00,198,28.46107,-17.91319
2022-02-08 08:25:00,174,28.52735,-17.96085
2022-02-08 08:24:00,188,28.46288,-17.91302
2022-02-08 08:20:00,192,28.52595,-17.961579999999994
2022-02-08 08:19:00,199,28.464540000000003,-17.912679999999995
2022-02-08 08:15:00,181,28.52438,-17.96229
2022-02-08 08:14:00,195,28.4663,-17.91243
2022-02-08 08:10:00,172,28.52286,-17.96274
2022-02-08 08:09:00,195,28.46805,-17.91198
2022-02-08 08:05:00,176,28.521390000000004,-17.96302
2022-02-08 08:04:00,204,28.469790000000003,-17.91175
2022-02-08 08:00:00,169,28.51982000000001,-17.962670000000006
2022-02-08 07:59:00,193,28.47162,-17.91153
2022-02-08 07:55:00,163,28.51874,-17.96151
2022-02-08 07:54:00,186,28.47332,-17.91134
2022-02-08 07:50:00,189,28.51845,-17.95991
2022-02-08 07:49:00,19,28.47502,-17.911189999999994
2022-02-08 07:45:00,191,28.51854,-17.95815
2022-02-08 07:44:00,203,28.47688,-17.9111
2022-02-08 07:40:00,184,28.51856,-17.95625
2022-02-08 07:39:00,198,28.47868,-17.91079
2022-02-08 07:35:00,176,28.51847,-17.954420000000006
2022-02-08 07:34:00,191,28.48045,-17.91047
2022-02-08 07:30:00,197,28.51851,-17.95265
2022-02-08 07:29:00,189,28.48213,-17.91004
2022-02-08 07:25:00,198,28.51832000000001,-17.950689999999994
2022-02-08 07:24:00,183,28.48373,-17.909470000000006
2022-02-08 07:20:00,187,28.51848,-17.94872
2022-02-08 07:19:00,166,28.48528,-17.90883
2022-02-08 07:15:00,236,28.51853,-17.94675
2022-02-08 07:14:00,162,28.48668,-17.90823
2022-02-08 07:10:00,216,28.518390000000004,-17.94442
2022-02-08 07:09:00,164,28.488090000000003,-17.907770000000006
2022-02-08 07:05:00,233,28.51808,-17.94227
2022-02-08 07:04:00,172,28.48952,-17.90744
2022-02-08 07:00:00,228,28.51806,-17.93996
2022-02-08 06:59:00,176,28.49107,-17.90728
2022-02-08 06:55:00,229,28.51801,-17.93754
2022-02-08 06:54:00,195,28.49267,-17.907429999999994
2022-02-08 06:50:00,221,28.51794000000001,-17.93519
2022-02-08 06:49:00,202,28.49436,-17.90782
2022-02-08 06:45:00,234,28.51783,-17.93299
2022-02-08 06:44:00,200,28.49607,-17.90853
2022-02-08 06:40:00,232,28.51769,-17.930670000000006
2022-02-08 06:39:00,185,28.49767,-17.90948
2022-02-08 06:35:00,232,28.517740000000003,-17.928320000000006
2022-02-08 06:34:00,182,28.49863,-17.91104
2022-02-08 06:30:00,220,28.51789,-17.92595
2022-02-08 06:29:00,178,28.4995,-17.91265
2022-02-08 06:25:00,197,28.51805,-17.92374
2022-02-08 06:24:00,158,28.50034,-17.914179999999995
2022-02-08 06:20:00,185,28.51833,-17.92174
2022-02-08 06:19:00,168,28.50115,-17.91546
2022-02-08 06:14:00,184,28.51853,-17.91985
2022-02-08 06:09:00,178,28.51846,-17.91799
2022-02-08 06:05:00,181,28.51793,-17.91628
2022-02-08 06:04:00,150,28.50325,-17.91974
2022-02-08 05:59:00,170,28.51655,-17.91553
2022-02-08 05:55:00,205,28.51507,-17.91566
2022-02-08 05:54:00,137,28.50415,-17.9226
2022-02-08 05:49:00,192,28.51328,-17.915979999999994
2022-02-08 05:44:00,177,28.51163,-17.916439999999994
2022-02-08 05:39:00,190,28.51008,-17.9167
2022-02-08 05:34:00,178,28.50843,-17.91692
2022-02-08 05:29:00,177,28.50687000000001,-17.9173
2022-02-08 05:24:00,167,28.50541,-17.91766
2022-02-08 05:19:00,147,28.5039,-17.917839999999995
2022-02-08 05:14:00,171,28.50257,-17.91806
2022-02-08 05:09:00,146,28.50111,-17.91827
2022-02-08 05:04:00,149,28.49981,-17.91862
2022-02-08 04:59:00,138,28.49851,-17.918770000000006
2022-02-08 04:54:00,154,28.49732,-17.91921
2022-02-08 04:49:00,115,28.496,-17.91951
2022-02-08 04:44:00,133,28.495,-17.919710000000006
2022-02-08 04:39:00,117,28.49384,-17.91991
2022-02-08 04:34:00,101,28.49283,-17.92013
2022-02-08 04:29:00,107,28.49191,-17.92026
2022-02-08 04:24:00,76,28.49096,-17.92033
2022-02-08 04:19:00,73,28.49031,-17.920479999999994
2022-02-08 04:14:00,84,28.489690000000003,-17.92063
2022-02-08 04:09:00,76,28.48893,-17.92064
2022-02-08 04:04:00,71,28.48829000000001,-17.920820000000006
2022-02-08 03:59:00,64,28.48768,-17.921
2022-02-08 03:54:00,64,28.48719,-17.92127
2022-02-08 03:49:00,48,28.48665,-17.9215
2022-02-08 03:44:00,54,28.48627,-17.92163
2022-02-08 03:39:00,60,28.48579,-17.92171
2022-02-08 03:34:00,64,28.48533,-17.92203
2022-02-08 03:29:00,56,28.48482000000001,-17.92227
2022-02-08 03:24:00,57,28.484340000000003,-17.92243
2022-02-08 03:19:00,39,28.48386,-17.92255
2022-02-08 03:14:00,42,28.48353,-17.92246
2022-02-08 03:09:00,30,28.48318,-17.92235
2022-02-08 03:04:00,24,28.48299,-17.92217
2022-02-08 02:59:00,30,28.48292,-17.92202
2022-02-08 02:54:00,24,28.48277,-17.921870000000006
2022-02-08 02:49:00,31,28.48262,-17.92197
2022-02-08 02:44:00,37,28.48243,-17.92211
2022-02-08 02:39:00,44,28.48218,-17.92231
2022-02-08 02:34:00,22,28.48183,-17.92243
2022-02-08 02:29:00,1,28.48167,-17.922320000000006
2022-02-08 02:24:00,30,28.48152,-17.9222
2022-02-08 02:19:00,32,28.48135,-17.92207
2022-02-08 02:14:00,41,28.4811,-17.92209
2022-02-08 02:09:00,41,28.48079,-17.92225
2022-02-08 02:04:00,47,28.48045,-17.92237
2022-02-08 01:59:00,38,28.48007,-17.92251
2022-02-08 01:54:00,39,28.47973,-17.92255
2022-02-08 01:49:00,28,28.47942,-17.922639999999994
2022-02-08 01:44:00,46,28.47919000000001,-17.92269
2022-02-08 01:39:00,39,28.47877,-17.92274
2022-02-08 01:34:00,28,28.47846,-17.922710000000006
2022-02-08 01:29:00,27,28.47823,-17.92269
2022-02-08 01:24:00,25,28.478040000000004,-17.92267
2022-02-08 01:19:00,33,28.477840000000004,-17.92272
2022-02-08 01:14:00,37,28.47757,-17.922829999999994
2022-02-08 01:09:00,34,28.47734,-17.92302
2022-02-08 01:04:00,35,28.47712000000001,-17.92324
2022-02-07 12:58:00,142,28.64022000000001,-18.01481
2022-02-07 12:53:00,118,28.64004000000001,-18.01627
2022-02-07 12:49:00,15,28.64001,-18.01741
2022-02-07 12:48:00,135,28.64001,-18.01762
2022-02-07 12:43:00,146,28.63992,-18.019
2022-02-07 12:39:00,31,28.62374,-18.02759
2022-02-07 12:38:00,139,28.63975,-18.02047
2022-02-07 12:33:00,133,28.63966,-18.02189
2022-02-07 12:28:00,138,28.63952,-18.02326
2022-02-07 12:23:00,143,28.63861,-18.02379
2022-02-07 12:18:00,140,28.63735,-18.02396
2022-02-07 12:13:00,139,28.63611,-18.02432
2022-02-07 12:08:00,130,28.63492,-18.02466
2022-02-07 12:03:00,139,28.63377,-18.02504
2022-02-07 11:59:00,170,28.540540000000004,-17.94194
2022-02-07 11:58:00,106,28.632590000000004,-18.02545
2022-02-07 11:54:00,0,28.54026,-17.94364
2022-02-07 11:53:00,129,28.63162,-18.02591
2022-02-07 11:49:00,174,28.54014,-17.94528
2022-02-07 11:48:00,127,28.6306,-18.02652
2022-02-07 11:44:00,176,28.54019000000001,-17.94707
2022-02-07 11:43:00,131,28.629590000000004,-18.02717
2022-02-07 11:39:00,172,28.54038,-17.948829999999994
2022-02-07 11:38:00,120,28.62854,-18.0278
2022-02-07 11:34:00,167,28.54078,-17.95053
2022-02-07 11:33:00,120,28.62752,-18.02736
2022-02-07 11:29:00,177,28.54122000000001,-17.9522
2022-02-07 11:28:00,117,28.6266,-18.02668
2022-02-07 11:24:00,163,28.54229,-17.95273
2022-02-07 11:23:00,132,28.62569,-18.02609
2022-02-07 11:19:00,164,28.54366,-17.95212
2022-02-07 11:18:00,129,28.62467,-18.02544
2022-02-07 11:14:00,166,28.54502,-17.95145
2022-02-07 11:13:00,135,28.62361,-18.02486
2022-02-07 11:09:00,166,28.54641,-17.9508
2022-02-07 11:08:00,117,28.62251,-18.02451
2022-02-07 11:04:00,160,28.54777,-17.95007
2022-02-07 11:03:00,123,28.62146,-18.02414
2022-02-07 10:59:00,168,28.54912,-17.94949
2022-02-07 10:58:00,109,28.62042000000001,-18.02366
2022-02-07 10:54:00,156,28.55051,-17.9489
2022-02-07 10:53:00,107,28.61952,-18.02322
2022-02-07 10:49:00,164,28.55186,-17.94835
2022-02-07 10:48:00,114,28.61862,-18.02284
2022-02-07 10:44:00,182,28.55323,-17.94774
2022-02-07 10:43:00,117,28.61748,-18.02271
2022-02-07 10:39:00,187,28.55469,-17.94706
2022-02-07 10:38:00,119,28.61644,-18.0226
2022-02-07 10:34:00,199,28.55621,-17.94624
2022-02-07 10:33:00,119,28.61537,-18.02267
2022-02-07 10:29:00,207,28.55771,-17.94509
2022-02-07 10:28:00,109,28.61431,-18.02263
2022-02-07 10:24:00,204,28.55925,-17.94397
2022-02-07 10:23:00,134,28.61333,-18.02256
2022-02-07 10:19:00,217,28.56082,-17.94282
2022-02-07 10:18:00,122,28.61215,-18.0225
2022-02-07 10:14:00,229,28.56255,-17.94185
2022-02-07 10:13:00,119,28.61106,-18.02256
2022-02-07 10:09:00,224,28.56444,-17.94095
2022-02-07 10:08:00,105,28.61001,-18.02269
2022-02-07 10:04:00,226,28.56638,-17.94032
2022-02-07 10:03:00,113,28.60896,-18.02283
2022-02-07 09:59:00,202,28.56836,-17.939989999999995
2022-02-07 09:58:00,115,28.608,-18.02317
2022-02-07 09:54:00,216,28.57026,-17.93981
2022-02-07 09:53:00,116,28.60703,-18.02359
2022-02-07 09:48:00,198,28.57218,-17.94015
2022-02-07 09:43:00,129,28.57373,-17.94105
2022-02-07 09:38:00,124,28.57393,-17.942339999999994
2022-02-07 09:33:00,126,28.57405,-17.9436
2022-02-07 09:28:00,152,28.57421,-17.94487
2022-02-07 09:23:00,175,28.57457,-17.94637
2022-02-07 09:18:00,184,28.57506,-17.94806
2022-02-07 09:13:00,192,28.5755,-17.94991
2022-02-07 09:08:00,211,28.57596,-17.95177
2022-02-07 09:03:00,211,28.57645,-17.9539
2022-02-07 08:58:00,210,28.577040000000004,-17.95591
2022-02-07 08:53:00,230,28.57751,-17.958
2022-02-07 08:48:00,218,28.57816,-17.96023
2022-02-07 08:43:00,221,28.57886,-17.962329999999994
2022-02-07 08:38:00,224,28.57976,-17.9644
2022-02-07 08:33:00,218,28.58064,-17.96647
2022-02-07 08:28:00,210,28.58153,-17.968410000000006
2022-02-07 08:23:00,202,28.58251,-17.97026
2022-02-07 08:19:00,12,28.59259,-18.02336
2022-02-07 08:18:00,153,28.58326,-17.97215
2022-02-07 08:13:00,111,28.58424,-17.97255
2022-02-07 08:08:00,130,28.58516,-17.972070000000006
2022-02-07 08:03:00,165,28.58622,-17.97159
2022-02-07 07:58:00,155,28.5876,-17.97094
2022-02-07 07:53:00,167,28.58885,-17.97024
2022-02-07 07:48:00,160,28.59011,-17.96935
2022-02-07 07:43:00,153,28.5914,-17.9685
2022-02-07 07:38:00,146,28.59243,-17.96753
2022-02-07 07:33:00,130,28.59333,-17.96645
2022-02-07 07:28:00,109,28.59401,-17.96537
2022-02-07 07:23:00,95,28.59454,-17.96443
2022-02-07 07:18:00,95,28.59505,-17.96363
2022-02-07 07:13:00,90,28.5956,-17.96291
2022-02-07 07:08:00,87,28.59612000000001,-17.96226
2022-02-07 07:03:00,92,28.59669,-17.96164
2022-02-07 06:59:00,7,28.58364000000001,-18.01609
2022-02-07 06:58:00,88,28.59723,-17.96095
2022-02-07 06:53:00,62,28.59774,-17.96032
2022-02-07 06:48:00,76,28.59816,-17.95994
2022-02-07 06:43:00,109,28.59865,-17.95946
2022-02-07 06:39:00,12,28.58331,-18.01266
2022-02-07 06:38:00,134,28.5993,-17.95863
2022-02-07 06:33:00,159,28.60021,-17.95776
2022-02-07 06:28:00,181,28.60148,-17.95707
2022-02-07 06:23:00,211,28.60305,-17.95665
2022-02-07 06:18:00,193,28.6049,-17.956789999999994
2022-02-07 06:14:00,14,28.58403,-18.008370000000006
2022-02-07 06:13:00,116,28.60661,-17.95745
2022-02-07 06:08:00,108,28.6069,-17.95855
2022-02-07 06:03:00,117,28.606990000000003,-17.95965
2022-02-07 05:58:00,125,28.60712,-17.960820000000005
2022-02-07 05:53:00,118,28.60716,-17.96209
2022-02-07 05:48:00,109,28.60731,-17.96323
2022-02-07 05:43:00,116,28.60745,-17.96433
2022-02-07 05:38:00,119,28.60746,-17.9655
2022-02-07 05:33:00,129,28.607540000000004,-17.966720000000006
2022-02-07 05:28:00,127,28.60769,-17.96797
2022-02-07 05:23:00,134,28.60765,-17.9693
2022-02-07 05:18:00,131,28.607740000000003,-17.97065
2022-02-07 05:13:00,128,28.60786,-17.97195
2022-02-07 05:08:00,147,28.60806,-17.973229999999994
2022-02-07 05:03:00,123,28.608190000000004,-17.97469
2022-02-07 04:58:00,135,28.60823,-17.976
2022-02-07 04:53:00,127,28.6082,-17.97741
2022-02-07 04:48:00,136,28.60825,-17.978679999999994
2022-02-07 04:43:00,140,28.6082,-17.980079999999994
2022-02-07 04:38:00,133,28.60817,-17.98149
2022-02-07 04:33:00,129,28.60796,-17.98283
2022-02-07 04:28:00,140,28.60788,-17.98416
2022-02-07 04:23:00,148,28.6078,-17.98558
2022-02-07 04:18:00,150,28.60777,-17.98709
2022-02-07 04:13:00,165,28.60803,-17.9886
2022-02-07 04:08:00,170,28.6087,-17.99008
2022-02-07 04:03:00,167,28.60973,-17.99139
2022-02-07 03:58:00,157,28.61096,-17.99232
2022-02-07 03:53:00,142,28.61226,-17.99298
2022-02-07 03:48:00,156,28.61348,-17.9933
2022-02-07 03:43:00,157,28.61488,-17.99364
2022-02-07 03:38:00,153,28.61622,-17.99406
2022-02-07 03:33:00,150,28.61758,-17.99436
2022-02-07 03:28:00,161,28.61894,-17.994510000000005
2022-02-07 03:23:00,149,28.62035,-17.99475
2022-02-07 03:19:00,18,28.62986,-18.00028
2022-02-07 03:18:00,144,28.62169,-17.99504
2022-02-07 03:13:00,125,28.62296,-17.99531
2022-02-07 03:08:00,131,28.62404,-17.995620000000006
2022-02-07 03:03:00,128,28.6252,-17.99596
2022-02-07 02:58:00,130,28.62632,-17.99631
2022-02-07 02:53:00,131,28.627440000000004,-17.99663
2022-02-07 02:48:00,123,28.62859000000001,-17.99693
2022-02-07 02:43:00,109,28.62967,-17.99725
2022-02-07 02:38:00,121,28.63068,-17.997339999999994
2022-02-07 02:33:00,109,28.63174,-17.99752
2022-02-07 02:28:00,112,28.63273,-17.99762
2022-02-07 02:23:00,118,28.6337,-17.997870000000006
2022-02-07 02:18:00,100,28.63471,-17.998279999999994
2022-02-07 02:14:00,13,28.63557,-17.99857
2022-02-07 02:13:00,94,28.635690000000004,-17.998620000000006
2022-02-07 02:08:00,102,28.63648,-17.99898
2022-02-07 02:03:00,102,28.63731,-17.99943
2022-02-07 01:58:00,115,28.63812,-17.999979999999994
2022-02-07 01:53:00,119,28.63888,-18.000770000000006
2022-02-07 01:48:00,122,28.63963,-18.00161
2022-02-07 01:43:00,128,28.64035,-18.00255
2022-02-07 01:38:00,112,28.64103,-18.00364
2022-02-07 01:34:00,11,28.64149,-18.004620000000006
2022-02-07 01:33:00,124,28.64154000000001,-18.00475
2022-02-07 01:28:00,147,28.64207,-18.00587
2022-02-07 01:23:00,149,28.64206,-18.007279999999994
2022-02-07 01:18:00,163,28.64173,-18.008770000000005
2022-02-07 01:13:00,150,28.64132,-18.010379999999994
2022-02-07 01:08:00,134,28.640940000000004,-18.011879999999994
2022-02-07 01:04:00,15,28.64064,-18.013189999999994
2022-02-07 01:03:00,150,28.64061,-18.013370000000005
2022-02-06 12:57:00,103,28.58153,-18.01274
2022-02-06 12:52:00,102,28.58182,-18.011779999999995
2022-02-06 12:47:00,107,28.58226,-18.01086
2022-02-06 12:42:00,110,28.58273,-18.00991
2022-02-06 12:37:00,104,28.58337,-18.00906
2022-02-06 12:32:00,114,28.58394,-18.00822
2022-02-06 12:27:00,102,28.58458,-18.00733
2022-02-06 12:22:00,99,28.5852,-18.00658
2022-02-06 12:17:00,96,28.58583,-18.00587
2022-02-06 12:12:00,99,28.58645,-18.00518
2022-02-06 12:07:00,101,28.58703,-18.00443
2022-02-06 12:02:00,91,28.58762,-18.00367
2022-02-06 11:58:00,181,28.60953,-18.02654
2022-02-06 11:57:00,85,28.58818,-18.00297
2022-02-06 11:53:00,166,28.60791,-18.02665
2022-02-06 11:52:00,93,28.58866,-18.00229
2022-02-06 11:48:00,170,28.60645,-18.02684
2022-02-06 11:47:00,103,28.58918,-18.00157
2022-02-06 11:43:00,165,28.6049,-18.02669
2022-02-06 11:42:00,132,28.58985,-18.00091
2022-02-06 11:38:00,157,28.60342,-18.02672
2022-02-06 11:37:00,141,28.59099,-18.000529999999994
2022-02-06 11:33:00,160,28.60202,-18.02691
2022-02-06 11:32:00,136,28.59223,-18.00019
2022-02-06 11:28:00,156,28.60065,-18.02672
2022-02-06 11:27:00,130,28.59345,-17.99999
2022-02-06 11:23:00,149,28.59959000000001,-18.02573
2022-02-06 11:22:00,153,28.59466,-17.99985
2022-02-06 11:18:00,154,28.59845,-18.02489
2022-02-06 11:17:00,143,28.59598,-17.99971
2022-02-06 11:13:00,152,28.59723,-18.02416
2022-02-06 11:12:00,149,28.59726,-17.9995
2022-02-06 11:07:00,152,28.59601,-18.0235
2022-02-06 11:03:00,146,28.59472,-18.023
2022-02-06 11:02:00,126,28.5998,-17.99922
2022-02-06 10:58:00,150,28.59348,-18.02252
2022-02-06 10:57:00,111,28.6009,-17.99925
2022-02-06 10:53:00,139,28.59218,-18.02234
2022-02-06 10:52:00,116,28.60075,-18.00038
2022-02-06 10:47:00,148,28.59091,-18.02213
2022-02-06 10:42:00,144,28.58958,-18.02201
2022-02-06 10:37:00,120,28.58832,-18.02177
2022-02-06 10:32:00,127,28.58752,-18.02121
2022-02-06 10:28:00,137,28.58725,-18.02001
2022-02-06 10:27:00,112,28.60176,-18.00596
2022-02-06 10:22:00,119,28.58687,-18.01864
2022-02-06 10:17:00,138,28.58678,-18.01744
2022-02-06 10:12:00,142,28.58687,-18.01605
2022-02-06 10:07:00,139,28.58697,-18.01464
2022-02-06 10:02:00,132,28.58683,-18.01322
2022-02-06 09:57:00,115,28.58691,-18.011860000000006
2022-02-06 09:52:00,125,28.58703,-18.010720000000006
2022-02-06 09:47:00,133,28.58703,-18.00946
2022-02-06 09:42:00,139,28.58721,-18.00812
2022-02-06 09:37:00,146,28.58751,-18.00674
2022-02-06 09:32:00,138,28.58768,-18.00526
2022-02-06 09:27:00,142,28.58799,-18.0039
2022-02-06 09:22:00,142,28.58841,-18.00254
2022-02-06 09:17:00,145,28.58875,-18.00114
2022-02-06 09:12:00,169,28.58958,-18.000020000000006
2022-02-06 09:07:00,163,28.59091,-17.99924
2022-02-06 09:03:00,6,28.61494,-18.02114
2022-02-06 09:02:00,180,28.59227000000001,-17.998639999999995
2022-02-06 08:57:00,184,28.59382,-17.99825
2022-02-06 08:52:00,185,28.59549,-17.99796
2022-02-06 08:47:00,173,28.59711,-17.99769
2022-02-06 08:42:00,175,28.59863,-17.99731
2022-02-06 08:37:00,176,28.6002,-17.99703
2022-02-06 08:32:00,182,28.6018,-17.99689
2022-02-06 08:27:00,180,28.60343,-17.996589999999994
2022-02-06 08:22:00,201,28.60503,-17.996370000000006
2022-02-06 08:17:00,225,28.60677,-17.996489999999994
2022-02-06 08:12:00,239,28.60874,-17.99687
2022-02-06 08:07:00,262,28.61086,-17.99723
2022-02-06 08:02:00,260,28.61321,-17.99785
2022-02-06 07:57:00,233,28.61541,-17.99841
2022-02-06 07:52:00,264,28.617590000000003,-17.99885
2022-02-06 07:47:00,248,28.61986,-17.99932
2022-02-06 07:42:00,243,28.62208,-17.99954
2022-02-06 07:38:00,5,28.61837,-18.02097
2022-02-06 07:37:00,253,28.624240000000004,-17.9998
2022-02-06 07:32:00,268,28.62652000000001,-18.000120000000006
2022-02-06 07:28:00,4,28.61833,-18.02091
2022-02-06 07:27:00,279,28.62888,-17.99993
2022-02-06 07:22:00,247,28.63134,-18.00001
2022-02-06 07:17:00,266,28.6332,-18.00123
2022-02-06 07:12:00,247,28.63526,-18.00261
2022-02-06 07:07:00,253,28.63715,-18.00394
2022-02-06 07:02:00,225,28.63913,-18.005110000000005
2022-02-06 06:57:00,196,28.64037,-18.00655
2022-02-06 06:52:00,212,28.64009,-18.0085
2022-02-06 06:47:00,212,28.63989,-18.01062
2022-02-06 06:42:00,190,28.63962,-18.01274
2022-02-06 06:37:00,206,28.63947000000001,-18.01466
2022-02-06 06:32:00,216,28.63938,-18.0167
2022-02-06 06:27:00,228,28.63928,-18.01889
2022-02-06 06:22:00,227,28.63934,-18.02121
2022-02-06 06:17:00,146,28.63949,-18.02343
2022-02-06 06:12:00,154,28.63818,-18.02343
2022-02-06 06:07:00,161,28.63683,-18.023670000000006
2022-02-06 06:02:00,155,28.63546,-18.02416
2022-02-06 05:57:00,173,28.63412000000001,-18.02464
2022-02-06 05:52:00,168,28.63275,-18.02539
2022-02-06 05:47:00,150,28.63141,-18.02627
2022-02-06 05:42:00,162,28.63026,-18.027
2022-02-06 05:37:00,147,28.62898,-18.02784
2022-02-06 05:32:00,141,28.62776,-18.02825
2022-02-06 05:27:00,121,28.62652000000001,-18.02805
2022-02-06 05:22:00,130,28.62548,-18.02789
2022-02-06 05:17:00,115,28.6243,-18.02773
2022-02-06 05:12:00,82,28.62328,-18.02754
2022-02-06 05:08:00,24,28.62253,-18.02747
2022-02-06 05:07:00,101,28.62233,-18.02743
2022-02-06 05:02:00,106,28.62143,-18.02736
2022-02-06 04:57:00,100,28.620490000000004,-18.02733
2022-02-06 04:52:00,109,28.61959,-18.02727
2022-02-06 04:47:00,111,28.61863,-18.02734
2022-02-06 04:42:00,123,28.61768,-18.02758
2022-02-06 04:37:00,117,28.61656,-18.02749
2022-02-06 04:32:00,117,28.61555,-18.027420000000006
2022-02-06 04:27:00,130,28.614490000000004,-18.0274
2022-02-06 04:22:00,115,28.61331,-18.02738
2022-02-06 04:17:00,125,28.61231,-18.02738
2022-02-06 04:12:00,120,28.61119,-18.02735
2022-02-06 04:07:00,139,28.61008,-18.02751
2022-02-06 04:02:00,145,28.60883,-18.02751
2022-02-06 03:57:00,130,28.60755,-18.02774
2022-02-06 03:52:00,143,28.60639,-18.02781
2022-02-06 03:47:00,120,28.60511,-18.02783
2022-02-06 03:42:00,123,28.60403,-18.02782
2022-02-06 03:37:00,108,28.60295,-18.02779
2022-02-06 03:32:00,100,28.60201,-18.02809
2022-02-06 03:27:00,103,28.60115,-18.02814
2022-02-06 03:22:00,103,28.60022,-18.02837
2022-02-06 03:17:00,105,28.59937,-18.02802
2022-02-06 03:12:00,97,28.59848,-18.0276
2022-02-06 03:07:00,106,28.59768,-18.02723
2022-02-06 03:02:00,98,28.59682,-18.02692
2022-02-06 02:57:00,113,28.596,-18.02665
