TimeStamp,Temperature(degC),Wind Speed(kt),Wind Gust Speed(kt),Wind Direction,Pressure(mb),Latitude,Longitude
2022-02-22 15:50:00,18.4,7.7,13.0,273.7,1016.0,28.63278,-18.01954
2022-02-22 15:40:00,18.3,7.7,11.1,273.4,1016.2,28.629790000000003,-18.02041
2022-02-22 15:30:00,18.3,7.5,11.0,275.0,1016.7,28.62708,-18.02109
2022-02-22 15:20:00,18.3,7.1,11.0,275.8,1016.8,28.62441,-18.02214
2022-02-22 15:10:00,18.2,6.9,10.1,271.4,1016.2,28.62151,-18.02314
2022-02-22 15:00:00,18.2,7.5,10.8,269.7,1016.0,28.61854000000001,-18.02416
2022-02-22 14:50:00,18.0,6.9,10.5,273.3,1016.4,28.61543,-18.02527000000001
2022-02-22 14:40:00,17.6,7.3,11.9,270.3,1016.6,28.61244000000001,-18.02642
2022-02-22 14:30:00,17.4,7.6,13.1,275.8,1016.9,28.60919,-18.02582
2022-02-22 14:20:00,17.5,7.2,11.4,267.2,1017.0,28.607840000000003,-18.02255
2022-02-22 14:10:00,17.6,8.4,12.7,263.6,1017.0,28.60646,-18.01946
2022-02-22 14:00:00,17.7,8.3,13.2,266.0,1017.0,28.60577,-18.0168
2022-02-22 13:50:00,17.7,7.5,11.2,259.6,1017.0,28.606040000000004,-18.01507
2022-02-22 13:40:00,17.7,6.9,11.1,261.0,1017.4,28.60634000000001,-18.01377
2022-02-22 13:30:00,17.6,7.0,11.2,268.6,1017.9,28.60631,-18.012520000000006
2022-02-22 13:20:00,17.6,5.8,10.1,267.7,1018.0,28.60623,-18.01106
2022-02-22 13:10:00,17.6,6.2,10.0,263.3,1018.0,28.60607000000001,-18.00924
2022-02-22 13:00:00,17.6,5.0,9.3,259.3,1018.2,28.60569000000001,-18.00737
2022-02-22 12:50:00,17.6,5.8,9.1,261.9,1018.1,28.60523,-18.00543
2022-02-22 12:40:00,17.6,6.0,10.1,251.3,1018.7,28.60494000000001,-18.00339
2022-02-22 12:30:00,17.8,5.1,8.1,243.7,1019.1,28.60431,-18.00044
2022-02-22 12:20:00,18.1,3.7,8.0,192.3,1019.0,28.60346,-17.997220000000006
2022-02-22 12:10:00,18.4,4.1,8.1,179.4,1018.5,28.60275,-17.99411
2022-02-22 12:00:00,18.6,2.7,7.1,177.6,1018.3,28.60203,-17.99098
2022-02-22 11:50:00,18.8,2.7,5.4,169.4,1018.7,28.60115,-17.98784
2022-02-22 11:40:00,18.5,2.1,4.6,192.5,1019.0,28.60012,-17.98486
2022-02-22 11:30:00,19.1,3.2,5.7,157.7,1019.8,28.59897,-17.981939999999994
2022-02-22 11:20:00,18.6,2.8,6.0,173.9,1019.5,28.59763,-17.97926
2022-02-22 11:10:00,18.5,2.7,6.0,197.2,1019.3,28.59637,-17.9763
2022-02-22 11:00:00,18.7,2.1,5.2,206.8,1019.5,28.59503,-17.97353
2022-02-22 10:50:00,18.7,1.6,4.6,200.1,1019.9,28.59389,-17.970879999999994
2022-02-22 10:40:00,19.2,2.3,4.9,191.3,1019.8,28.59268,-17.96845
2022-02-22 10:30:00,19.3,1.8,4.3,177.8,1019.9,28.59142,-17.96585
2022-02-22 10:20:00,18.9,1.5,3.7,175.3,1020.0,28.59005,-17.96331
2022-02-22 10:10:00,19.2,1.6,3.3,167.7,1020.0,28.58888,-17.96058
2022-02-22 10:00:00,19.1,2.4,5.4,114.1,1019.9,28.587940000000003,-17.957720000000005
2022-02-22 09:50:00,18.8,3.2,6.7,119.7,1019.9,28.58721,-17.95456
2022-02-22 09:40:00,18.6,3.6,6.7,112.3,1019.9,28.58666,-17.95145
2022-02-22 09:30:00,18.5,4.5,7.5,122.8,1019.9,28.5861,-17.94831
2022-02-22 09:20:00,18.5,4.4,7.8,111.6,1019.7,28.58538,-17.94554
2022-02-22 09:10:00,18.5,3.0,6.1,113.3,1019.9,28.58468,-17.94279
2022-02-22 09:00:00,18.5,2.5,5.8,130.9,1019.7,28.58417,-17.93976
2022-02-22 08:50:00,17.9,3.7,7.0,147.9,1019.1,28.58286,-17.93734
2022-02-22 08:40:00,16.7,2.4,5.2,173.2,1019.0,28.58062,-17.93644
2022-02-22 08:30:00,16.4,2.1,8.5,196.9,1019.0,28.57832,-17.935679999999994
2022-02-22 08:20:00,16.2,2.5,5.0,191.7,1018.8,28.57614,-17.93526
2022-02-22 08:10:00,16.1,1.5,5.5,150.7,1018.8,28.57381,-17.93507
2022-02-22 08:00:00,15.9,1.7,4.2,129.6,1019.0,28.57134000000001,-17.9354
2022-02-22 07:50:00,16.0,1.2,4.5,80.3,1018.9,28.56885,-17.936
2022-02-22 07:40:00,15.9,1.0,3.0,88.3,1018.8,28.566240000000004,-17.93671
2022-02-22 07:30:00,15.8,1.9,5.4,16.8,1018.3,28.56361,-17.93761
2022-02-22 07:20:00,15.9,3.1,6.6,24.2,1018.5,28.56084,-17.93875
2022-02-22 07:10:00,16.0,2.9,6.2,26.9,1018.6,28.55805,-17.94013
2022-02-22 07:00:00,16.0,2.6,5.2,31.0,1018.8,28.55525,-17.94136
2022-02-22 06:50:00,15.9,1.5,4.4,58.2,1018.9,28.55282,-17.94237
2022-02-22 06:40:00,15.9,3.0,6.0,58.9,1018.4,28.55027,-17.94321
2022-02-22 06:30:00,15.9,3.0,5.9,60.2,1018.2,28.54771,-17.94435
2022-02-22 06:20:00,15.9,3.5,6.4,63.4,1018.0,28.54538,-17.94565
2022-02-22 06:10:00,16.0,4.4,8.1,47.6,1017.9,28.54286,-17.947129999999994
2022-02-22 06:00:00,16.1,4.5,8.3,40.9,1018.0,28.54046,-17.94857
2022-02-22 05:50:00,16.1,3.2,6.6,48.9,1018.0,28.53804,-17.9502
2022-02-22 05:40:00,16.1,2.3,6.5,72.8,1018.0,28.53558,-17.95189
2022-02-22 05:30:00,16.2,2.9,6.1,64.1,1018.2,28.53311,-17.95362
2022-02-22 05:20:00,16.2,2.8,7.0,64.4,1018.4,28.53052000000001,-17.95534
2022-02-22 05:10:00,16.2,2.3,6.0,79.8,1018.1,28.52772,-17.957079999999994
2022-02-22 05:00:00,16.3,2.4,5.3,68.2,1018.2,28.52487,-17.95894
2022-02-22 04:50:00,16.4,1.9,5.6,95.7,1018.9,28.5221,-17.96076
2022-02-22 04:40:00,16.4,2.0,5.9,101.7,1019.0,28.5202,-17.9611
2022-02-22 04:30:00,16.4,1.9,5.5,52.1,1019.2,28.5202,-17.95951
2022-02-22 04:20:00,16.4,1.6,4.3,43.1,1019.3,28.52023,-17.958070000000006
2022-02-22 04:10:00,16.4,1.4,3.9,79.5,1019.0,28.5201,-17.95628
2022-02-22 04:00:00,16.4,1.8,5.9,330.0,1019.1,28.5199,-17.95448
2022-02-22 03:50:00,16.4,1.4,4.6,16.4,1019.2,28.51978,-17.95307
2022-02-22 03:40:00,16.3,1.8,5.5,347.7,1019.0,28.51954000000001,-17.95164
2022-02-22 03:30:00,16.4,1.8,5.4,332.4,1019.0,28.51943,-17.94978
2022-02-22 03:20:00,16.4,2.5,6.5,327.5,1019.4,28.51956,-17.94797
2022-02-22 03:10:00,16.4,2.6,7.8,339.2,1019.4,28.51965,-17.94605
2022-02-22 03:00:00,16.4,1.6,4.8,17.2,1019.5,28.51971,-17.94417
2022-02-22 02:50:00,16.4,2.3,7.0,359.8,1019.9,28.51966,-17.94231
2022-02-22 02:40:00,16.4,1.9,6.3,335.3,1019.9,28.51962,-17.940579999999994
2022-02-22 02:30:00,16.4,2.1,6.2,299.3,1019.8,28.51945,-17.93904
2022-02-22 02:20:00,16.4,2.5,7.4,279.7,1020.0,28.51922,-17.93714
2022-02-22 02:10:00,16.4,1.8,6.1,257.0,1020.0,28.51895,-17.935129999999994
2022-02-22 02:00:00,16.4,2.6,5.2,216.6,1019.9,28.51863,-17.933770000000006
2022-02-22 01:50:00,16.4,2.2,5.4,194.9,1019.9,28.51818,-17.93205
2022-02-22 01:40:00,16.5,4.3,8.2,175.5,1020.7,28.51781,-17.9304
2022-02-22 01:30:00,16.5,4.0,7.0,195.1,1020.8,28.51753,-17.92849
2022-02-22 01:20:00,16.5,2.3,5.1,216.9,1020.5,28.51735,-17.92671
2022-02-22 01:10:00,16.5,2.5,4.7,229.4,1020.7,28.51712,-17.924789999999994
2022-02-22 01:00:00,16.5,3.3,7.2,263.2,1021.0,28.51682000000001,-17.922929999999994
2022-02-22 00:50:00,16.5,2.9,5.8,236.7,1020.9,28.5166,-17.92088
2022-02-22 00:40:00,16.5,2.4,5.5,221.7,1021.0,28.5164,-17.91892
2022-02-22 00:30:00,16.6,2.4,5.4,198.6,1021.0,28.51622,-17.916929999999994
2022-02-22 00:20:00,16.6,2.1,4.6,210.8,1020.9,28.51602,-17.91496
2022-02-22 00:10:00,16.6,1.7,3.5,213.9,1020.8,28.515190000000004,-17.91324
2022-02-22 00:00:00,16.5,1.5,4.5,293.3,1020.8,28.51281,-17.91297
2022-02-21 23:50:00,16.5,2.8,6.6,318.4,1020.8,28.51066,-17.91305
2022-02-21 23:40:00,16.6,3.2,7.8,321.8,1021.0,28.5086,-17.91328
2022-02-21 23:30:00,16.6,4.7,8.8,331.6,1021.2,28.50635,-17.91377
2022-02-21 23:20:00,16.6,3.1,8.3,310.7,1021.4,28.50422,-17.914260000000006
2022-02-21 23:10:00,16.6,1.4,4.7,287.4,1021.1,28.50188,-17.91479
2022-02-21 23:00:00,16.5,1.6,4.9,203.7,1021.0,28.49939,-17.91524
2022-02-21 22:50:00,16.5,2.0,6.1,189.1,1021.0,28.49679,-17.915689999999994
2022-02-21 22:40:00,16.4,3.4,8.1,155.2,1021.0,28.49438,-17.91587
2022-02-21 22:30:00,16.4,4.2,6.9,120.4,1021.0,28.49208,-17.91601
2022-02-21 22:20:00,16.4,4.6,8.7,88.9,1020.9,28.48981,-17.91619
2022-02-21 22:10:00,16.4,3.8,7.3,70.1,1020.6,28.48767,-17.91648
2022-02-21 22:00:00,16.4,3.6,6.9,56.7,1020.4,28.48527,-17.91687
2022-02-21 21:50:00,16.4,3.3,6.0,52.9,1021.0,28.48305,-17.91711
2022-02-21 21:40:00,16.4,2.9,6.9,70.5,1020.9,28.48068,-17.9177
2022-02-21 21:30:00,16.4,4.4,8.1,90.8,1020.7,28.47826,-17.91855
2022-02-21 21:20:00,16.4,5.5,10.9,88.3,1020.8,28.47573,-17.91947
2022-02-21 21:10:00,16.4,4.6,8.4,69.4,1020.2,28.47306,-17.92045
2022-02-21 21:00:00,16.4,4.8,9.8,74.7,1020.0,28.47022,-17.92142
2022-02-21 20:50:00,16.4,7.5,11.9,81.7,1019.9,28.46732,-17.92234
2022-02-21 20:40:00,16.4,8.4,12.6,61.3,1019.2,28.46449,-17.92305
2022-02-21 20:30:00,16.4,11.9,19.6,87.0,1019.0,28.46157,-17.9235
2022-02-21 20:20:00,16.4,12.4,20.0,94.7,1019.3,28.45872,-17.92389
2022-02-21 20:10:00,16.4,11.2,17.4,93.9,1019.7,28.45604,-17.9244
2022-02-21 20:00:00,16.4,11.2,16.8,91.2,1019.8,28.453540000000004,-17.92511
2022-02-21 19:50:00,16.4,11.0,17.0,85.0,1020.0,28.451190000000004,-17.925620000000006
2022-02-21 19:40:00,16.3,9.4,16.1,81.3,1020.2,28.451490000000003,-17.92255
2022-02-21 19:30:00,16.4,7.7,12.3,83.5,1020.4,28.45197000000001,-17.91927
2022-02-21 19:20:00,16.5,5.8,10.9,63.9,1020.1,28.45263,-17.91648
2022-02-21 19:10:00,16.6,2.9,7.8,4.0,1019.9,28.45443,-17.91456
2022-02-21 19:00:00,16.7,3.4,7.9,327.9,1019.4,28.45672,-17.91304
2022-02-21 18:50:00,16.7,5.1,12.5,260.8,1019.0,28.45936,-17.91152
2022-02-21 18:40:00,17.1,8.2,13.4,253.9,1019.2,28.462090000000003,-17.91098
2022-02-21 18:30:00,17.8,6.5,12.3,241.5,1019.9,28.46497,-17.91028
2022-02-21 18:20:00,18.3,5.6,11.3,219.2,1020.0,28.46781,-17.90963
2022-02-21 18:10:00,19.3,4.5,8.9,215.4,1019.9,28.47059,-17.909270000000006
2022-02-21 18:00:00,20.9,1.9,4.9,176.1,1019.9,28.47332,-17.90928
2022-02-21 17:50:00,22.2,1.5,5.5,85.1,1020.0,28.47624,-17.90972
2022-02-21 17:40:00,21.9,2.3,5.2,48.6,1020.1,28.47923,-17.91019
2022-02-21 17:30:00,20.6,5.5,8.1,34.0,1020.1,28.48213,-17.91038
2022-02-21 17:20:00,18.3,5.6,8.1,34.7,1020.4,28.48537,-17.91035
2022-02-21 17:10:00,17.1,5.8,9.6,9.5,1020.6,28.48872,-17.91016
2022-02-21 17:00:00,17.0,5.8,9.3,21.7,1020.6,28.49216,-17.91016
2022-02-21 16:50:00,16.4,6.0,10.0,25.1,1020.0,28.49557,-17.91006
2022-02-21 16:40:00,16.5,5.0,9.5,31.3,1020.0,28.4975,-17.9124
2022-02-21 16:30:00,16.5,6.2,11.0,9.1,1019.9,28.49949,-17.91534
2022-02-21 16:20:00,16.8,6.8,9.5,28.6,1019.9,28.501890000000003,-17.918029999999995
2022-02-21 16:10:00,18.0,8.9,13.7,358.6,1020.0,28.50429,-17.92078
2022-02-21 16:00:00,17.4,7.9,13.1,322.2,1020.3,28.50661,-17.9235
2022-02-21 15:50:00,16.3,7.0,11.5,316.8,1020.0,28.5089,-17.92643
2022-02-21 15:40:00,15.8,8.5,13.2,322.2,1020.2,28.51119000000001,-17.92708
2022-02-21 15:30:00,15.6,11.4,17.6,334.0,1020.8,28.51358,-17.9257
2022-02-21 15:20:00,16.1,13.7,20.4,339.4,1020.5,28.516140000000004,-17.92439
2022-02-21 15:10:00,17.5,12.1,21.2,341.0,1019.1,28.51855,-17.92321
2022-02-21 15:00:00,18.0,7.2,11.9,321.5,1019.2,28.52089,-17.92211
2022-02-21 14:50:00,18.7,5.3,9.3,282.5,1019.3,28.523090000000003,-17.9212
2022-02-21 14:40:00,20.1,2.3,7.8,229.8,1020.0,28.52516,-17.92057
2022-02-21 14:30:00,19.4,2.5,6.6,210.7,1020.4,28.527040000000003,-17.92005
2022-02-21 14:20:00,19.1,3.5,6.7,239.2,1021.0,28.52883,-17.91982
2022-02-21 14:10:00,18.8,3.7,8.4,252.2,1020.8,28.53054,-17.919710000000006
2022-02-21 14:00:00,18.6,4.1,8.2,247.2,1020.4,28.53221,-17.91965
2022-02-21 13:50:00,18.4,5.3,8.8,236.3,1020.9,28.53375,-17.91958
2022-02-21 13:40:00,18.1,7.4,11.3,238.5,1021.0,28.53525,-17.9193
2022-02-21 13:30:00,17.9,9.7,13.2,231.4,1021.0,28.5368,-17.91909
2022-02-21 13:20:00,17.7,9.8,13.3,221.5,1021.0,28.5383,-17.918960000000006
2022-02-21 13:10:00,17.4,8.8,14.6,217.7,1021.1,28.53997,-17.918779999999995
2022-02-21 13:00:00,17.6,9.6,15.0,221.3,1021.2,28.54142,-17.91858
2022-02-21 12:50:00,17.7,10.3,15.8,217.9,1021.6,28.54278,-17.91831
2022-02-21 12:40:00,17.9,8.8,15.0,222.8,1022.0,28.54384000000001,-17.91788
2022-02-21 12:30:00,18.1,6.6,13.0,227.8,1022.0,28.5449,-17.9168
2022-02-21 12:20:00,17.9,6.4,9.2,228.2,1021.7,28.54607,-17.916929999999994
2022-02-21 12:10:00,18.2,5.9,9.2,227.5,1021.9,28.5471,-17.91806
2022-02-21 12:00:00,18.1,5.9,9.5,239.6,1022.0,28.54817,-17.918960000000006
2022-02-21 11:50:00,18.1,6.5,9.9,238.1,1022.0,28.54896,-17.92033
2022-02-21 11:40:00,18.1,6.4,9.8,230.8,1022.3,28.54949,-17.9219
2022-02-21 11:30:00,18.1,7.5,11.1,220.0,1022.0,28.54986,-17.92349
2022-02-21 11:20:00,18.1,7.9,12.5,219.1,1022.0,28.549840000000003,-17.92557
2022-02-21 11:10:00,18.3,7.4,11.6,198.3,1022.0,28.54981,-17.92841
2022-02-21 11:00:00,18.3,8.0,12.7,195.6,1021.5,28.54952,-17.9314
2022-02-21 10:50:00,18.4,7.5,13.3,187.4,1021.0,28.54892000000001,-17.934070000000006
2022-02-21 10:40:00,18.8,7.2,12.9,141.7,1021.0,28.548,-17.9368
2022-02-21 10:30:00,18.9,6.5,12.5,111.9,1021.4,28.54706,-17.93959
2022-02-21 10:20:00,18.8,3.7,7.9,91.3,1021.8,28.54613,-17.94238
2022-02-21 10:10:00,18.2,9.1,15.8,53.6,1021.7,28.54507000000001,-17.94531
2022-02-21 10:00:00,18.5,9.2,18.2,17.7,1021.3,28.54412,-17.948539999999994
2022-02-21 09:50:00,18.4,12.2,18.9,311.8,1021.1,28.54296,-17.9519
2022-02-21 09:40:00,17.2,13.0,19.8,307.7,1021.0,28.54249,-17.95446
2022-02-21 09:30:00,17.0,11.1,18.9,311.2,1021.5,28.54436,-17.95468
2022-02-21 09:20:00,17.0,8.0,13.1,341.4,1021.9,28.54584,-17.95453
2022-02-21 09:10:00,16.7,8.5,15.4,349.7,1021.7,28.5473,-17.95417
2022-02-21 09:00:00,16.6,8.2,14.6,303.1,1021.2,28.54873,-17.95363
2022-02-21 08:50:00,16.5,5.7,13.3,283.4,1021.0,28.55022,-17.953
2022-02-21 08:40:00,16.8,6.3,11.6,252.7,1021.0,28.55168,-17.95251
2022-02-21 08:30:00,16.7,8.9,14.1,236.0,1021.0,28.55325,-17.95203
2022-02-21 08:20:00,16.6,9.8,14.9,228.3,1021.0,28.55495,-17.95131
2022-02-21 08:10:00,16.4,11.4,16.1,225.9,1021.0,28.55661,-17.95058
2022-02-21 08:00:00,16.4,11.0,17.5,217.0,1021.0,28.55822,-17.950020000000006
2022-02-21 07:50:00,16.4,9.0,17.5,220.4,1021.0,28.55978,-17.94944
2022-02-21 07:40:00,16.4,11.1,18.4,221.8,1021.0,28.56147,-17.94866
2022-02-21 07:30:00,16.4,10.6,16.0,214.7,1020.9,28.56322,-17.947689999999994
2022-02-21 07:20:00,16.4,7.7,12.6,206.5,1020.9,28.56517,-17.946679999999994
2022-02-21 07:10:00,16.4,7.1,13.6,194.6,1020.9,28.56715,-17.94548
2022-02-21 07:00:00,16.4,6.5,11.1,190.6,1021.0,28.56917,-17.944129999999994
2022-02-21 06:50:00,16.5,7.4,12.5,190.8,1020.9,28.57125,-17.94274
2022-02-21 06:40:00,16.5,7.3,12.4,185.4,1020.5,28.57334,-17.941370000000006
2022-02-21 06:30:00,16.6,4.4,9.6,191.7,1020.7,28.57521,-17.941679999999995
2022-02-21 06:20:00,16.6,4.1,10.6,213.8,1020.4,28.57655,-17.94385
2022-02-21 06:10:00,16.6,3.2,7.1,251.3,1020.4,28.57787,-17.9461
2022-02-21 06:00:00,16.6,4.2,8.0,228.8,1020.5,28.579,-17.94846
2022-02-21 05:50:00,16.7,3.7,10.4,195.7,1020.8,28.58001,-17.95089
2022-02-21 05:40:00,16.7,4.5,12.3,154.8,1020.9,28.58092000000001,-17.95332
2022-02-21 05:30:00,16.6,4.7,10.4,170.2,1020.9,28.58159,-17.95583
2022-02-21 05:20:00,16.6,5.0,12.7,178.5,1020.9,28.58226,-17.95855
2022-02-21 05:10:00,16.6,4.4,11.7,168.8,1020.4,28.58273,-17.96171
2022-02-21 05:00:00,16.5,2.8,9.4,145.7,1020.5,28.58316,-17.96485
2022-02-21 04:50:00,16.6,2.4,6.3,309.2,1021.0,28.58354000000001,-17.96825
2022-02-21 04:40:00,16.5,3.0,9.4,284.2,1021.4,28.58396,-17.97154
2022-02-21 04:30:00,16.6,3.4,8.6,345.4,1022.0,28.58446,-17.974829999999994
2022-02-21 04:20:00,16.5,6.0,12.5,350.3,1022.0,28.58674,-17.97455
2022-02-21 04:10:00,16.6,8.7,16.3,329.0,1022.0,28.58898,-17.97409
2022-02-21 04:00:00,16.6,9.4,15.6,317.3,1022.0,28.59091,-17.97373
2022-02-21 03:50:00,16.7,12.2,21.9,307.3,1021.9,28.59283,-17.97316
2022-02-21 03:40:00,16.7,9.4,15.3,321.0,1021.9,28.59478,-17.97244
2022-02-21 03:30:00,16.9,7.1,15.8,319.9,1021.9,28.59664,-17.97156
2022-02-21 03:20:00,17.0,3.7,10.1,290.6,1021.9,28.59816,-17.97056
2022-02-21 03:10:00,16.8,2.7,6.5,282.4,1022.0,28.59953,-17.96939
2022-02-21 03:00:00,16.7,3.3,8.4,279.9,1022.4,28.60095,-17.96803
2022-02-21 02:50:00,16.6,4.0,8.5,306.5,1022.9,28.60234,-17.96649
2022-02-21 02:40:00,16.6,4.1,9.0,271.9,1022.9,28.60382,-17.96486
2022-02-21 02:30:00,16.6,1.7,6.4,280.0,1023.0,28.605,-17.96314
2022-02-21 02:20:00,16.6,2.1,6.6,328.0,1023.0,28.60615,-17.9614
2022-02-21 02:10:00,16.5,3.2,7.8,7.1,1023.0,28.60734,-17.95956
2022-02-21 02:00:00,16.5,4.7,9.0,349.0,1023.4,28.60851,-17.95759
2022-02-21 01:50:00,16.5,5.7,10.5,328.3,1023.1,28.60949,-17.95658
2022-02-21 01:40:00,16.5,4.3,9.3,351.2,1023.8,28.61045,-17.95777
2022-02-21 01:30:00,16.5,3.2,8.1,5.0,1023.9,28.61123,-17.959020000000006
2022-02-21 01:20:00,16.6,6.9,12.6,357.9,1023.9,28.61175,-17.96032
2022-02-21 01:10:00,16.6,8.8,14.0,4.4,1023.9,28.61229,-17.96182
2022-02-21 01:00:00,16.4,8.7,14.3,347.3,1024.0,28.61278,-17.963160000000006
2022-02-21 00:50:00,16.3,7.3,11.7,0.3,1024.0,28.61302,-17.964579999999994
2022-02-21 00:40:00,16.2,8.4,12.8,351.7,1024.5,28.61344,-17.96583
2022-02-21 00:30:00,16.0,8.4,13.4,359.1,1025.0,28.61402,-17.96708
2022-02-21 00:20:00,15.7,10.1,16.7,6.8,1024.3,28.61464,-17.96821
2022-02-21 00:10:00,15.4,13.1,21.5,349.1,1020.7,28.61539,-17.96939
2022-02-21 00:00:00,15.0,15.2,22.5,340.7,1020.7,28.61604,-17.97074
2022-02-20 23:50:00,16.9,8.3,13.5,358.2,1024.8,28.61646,-17.97186
2022-02-20 23:40:00,16.9,8.3,16.1,357.9,1024.6,28.61666,-17.973129999999994
2022-02-20 23:30:00,16.9,8.6,15.0,351.0,1024.9,28.61668,-17.974529999999994
2022-02-20 23:20:00,16.8,8.3,14.0,354.9,1024.8,28.61661,-17.9759
2022-02-20 23:10:00,16.9,10.8,17.4,348.1,1024.1,28.61657,-17.977420000000006
2022-02-20 23:00:00,17.2,8.1,20.5,327.9,1024.5,28.61635,-17.97924
2022-02-20 22:50:00,17.1,3.1,7.8,346.9,1024.2,28.61578,-17.98111
2022-02-20 22:40:00,17.1,3.5,8.7,2.5,1024.0,28.61508,-17.98299
2022-02-20 22:30:00,17.1,4.3,8.1,10.9,1024.0,28.61444,-17.9852
2022-02-20 22:20:00,17.1,6.6,10.6,26.6,1023.9,28.61371,-17.987470000000005
2022-02-20 22:10:00,17.0,7.9,13.7,32.2,1023.9,28.612890000000004,-17.99005
2022-02-20 22:00:00,16.9,7.5,12.9,4.0,1023.9,28.61203,-17.9924
2022-02-20 21:50:00,16.6,10.3,19.9,346.9,1024.0,28.61236,-17.99429
2022-02-20 21:40:00,16.7,10.4,18.1,343.5,1024.1,28.6141,-17.99492
2022-02-20 21:30:00,17.0,3.0,6.8,257.2,1024.1,28.6159,-17.99458
2022-02-20 21:20:00,17.0,3.4,10.8,127.3,1024.1,28.61797,-17.99383
2022-02-20 21:10:00,17.0,5.8,11.3,126.2,1024.2,28.61992,-17.99258
2022-02-20 21:00:00,17.0,5.9,13.1,127.2,1024.1,28.62195,-17.99105
2022-02-20 20:50:00,17.1,7.4,12.7,137.8,1023.9,28.62407,-17.989279999999994
2022-02-20 20:40:00,17.1,4.5,10.8,169.4,1023.9,28.6261,-17.98726
2022-02-20 20:30:00,17.0,4.1,10.0,158.6,1023.9,28.628090000000004,-17.98499
2022-02-20 20:20:00,17.0,6.5,14.5,160.8,1024.1,28.6299,-17.98285
2022-02-20 20:10:00,17.1,6.2,12.4,169.7,1024.0,28.63154,-17.980529999999995
2022-02-20 20:00:00,17.1,5.7,12.1,163.9,1024.0,28.63325,-17.97841
2022-02-20 19:50:00,17.1,5.9,10.8,175.4,1024.0,28.63499,-17.97619
2022-02-20 19:40:00,17.1,7.2,13.4,171.4,1023.9,28.63679,-17.97403
2022-02-20 19:30:00,17.1,5.9,11.6,147.6,1023.9,28.638140000000003,-17.97355
2022-02-20 19:20:00,17.2,6.7,13.0,146.9,1023.8,28.63796,-17.97656
2022-02-20 19:10:00,17.3,7.8,16.2,136.6,1023.3,28.63786,-17.97953
2022-02-20 19:00:00,17.5,6.8,12.2,136.2,1023.0,28.63771,-17.9825
2022-02-20 18:50:00,17.7,5.7,10.9,143.4,1023.0,28.63788,-17.985529999999994
2022-02-20 18:40:00,17.8,5.7,11.9,128.8,1023.3,28.6381,-17.98854
2022-02-20 18:30:00,17.8,7.5,14.8,124.0,1023.3,28.63863,-17.99147
2022-02-20 18:20:00,17.9,8.2,15.5,120.7,1023.1,28.63917,-17.99417
2022-02-20 18:10:00,17.7,9.5,16.1,117.4,1023.0,28.63987,-17.99687
2022-02-20 18:00:00,18.2,8.9,15.5,120.3,1022.9,28.64053,-17.99941
2022-02-20 17:50:00,19.0,7.7,16.1,115.6,1023.0,28.64109,-18.00241
2022-02-20 17:40:00,19.2,6.8,13.3,112.1,1023.0,28.64378,-18.003410000000006
2022-02-20 17:30:00,19.9,8.8,21.6,27.7,1023.4,28.64735,-18.00371
2022-02-20 17:20:00,19.0,15.8,28.8,354.8,1023.7,28.65122,-18.00381
2022-02-20 17:10:00,18.2,14.9,32.2,347.9,1023.6,28.6553,-18.00381
2022-02-20 17:00:00,18.1,14.1,25.6,356.7,1023.2,28.65871,-18.00335
2022-02-20 16:50:00,17.7,16.5,29.8,346.8,1023.1,28.65754,-17.99932
2022-02-20 16:40:00,17.9,14.1,29.1,346.7,1023.1,28.65656,-17.99532
2022-02-20 16:30:00,17.8,11.9,27.6,353.0,1023.5,28.65547,-17.99127
2022-02-20 16:20:00,17.9,14.6,27.4,351.3,1023.9,28.65416,-17.9877
2022-02-20 16:10:00,18.2,4.0,15.7,6.5,1024.0,28.650890000000004,-17.99016
2022-02-20 16:00:00,17.9,7.7,15.8,350.3,1024.0,28.64769,-17.992720000000006
2022-02-20 15:50:00,17.6,13.7,30.5,351.5,1024.2,28.644240000000003,-17.99563
2022-02-20 15:40:00,17.9,13.5,25.2,343.3,1024.7,28.64079000000001,-17.99853
2022-02-20 15:30:00,17.9,9.8,20.5,352.0,1024.4,28.63736,-18.00103
2022-02-20 15:20:00,18.1,8.9,20.0,357.4,1023.8,28.63372,-18.00336
2022-02-20 15:10:00,18.4,7.4,16.6,358.4,1023.7,28.629790000000003,-18.00571
2022-02-20 15:00:00,18.6,4.2,12.8,336.7,1024.0,28.62588,-18.00787
2022-02-20 14:50:00,18.4,4.5,13.2,2.1,1024.5,28.62188,-18.01011
2022-02-20 14:40:00,18.2,8.9,21.0,316.2,1024.0,28.61802,-18.01233
2022-02-20 14:30:00,18.2,9.2,17.7,342.7,1024.5,28.61416,-18.01442
2022-02-20 14:20:00,18.5,7.1,16.9,301.1,1024.9,28.61027,-18.01642
2022-02-20 14:10:00,18.3,7.7,16.5,337.8,1025.0,28.60635,-18.01833
2022-02-20 14:00:00,18.7,5.4,14.3,315.9,1025.1,28.60232,-18.01998
2022-02-20 13:50:00,18.9,6.4,16.1,317.6,1025.2,28.59795,-18.0219
2022-02-20 13:40:00,19.9,5.2,12.4,320.1,1025.8,28.59387000000001,-18.02374
2022-02-20 13:30:00,19.9,4.7,11.4,355.6,1025.9,28.59407,-18.02478
2022-02-20 13:20:00,19.4,7.2,14.1,339.8,1025.9,28.59563,-18.02496
